group_id,group_name,num_members,category_id,category_name,organizer_id,group_urlname
22193397,Hendersonville Hiking Meetup,235,23,Outdoors & Adventure,98668942,meetup-group-HdmmwCyA
24153712,SoulScaped Living,84,14,Health & Wellbeing,9299101,SoulScaped-Living
21954237,"Moms, Wine, And Kiddos",169,25,Parents & Family,148015882,Moms-Wine-And-Kiddos
21143591,Wilson County Women Volunteering and Having Fun,285,31,Socializing,12347749,Wilson-County-Women-Volunteering-and-Having-Fun
23972116,Das Squad,10,18,Book Clubs,228221722,Das-Squad
19266450,"Rikian Exerciser Fitness Fans - Franklin, TN",32,9,Fitness,117599352,Rikian-Exerciser-Fitness-Fans-Franklin-TN
14557662,Tintri Nashville - VMaware storage,67,34,Tech,133613162,Tintri-Nashville
18767335,Bible Reading,171,28,Religion & Beliefs,198069024,Bible-Reading
23285340,Greater Nashville Democrats 30+ Social Network,174,13,Movements & Politics,223910698,Greater-Nashville-Democrats-30-Social-Network
22920407,Franklin Social Networking Meetup,87,31,Socializing,223910698,Franklin-Social-Networking-Meetup
18567736,MHO Nashville Active Adventures,1696,23,Outdoors & Adventure,186568863,MHO-Nashville-Active-Adventures
22422793,Women & Horses,108,26,Pets & Animals,187452711,Women-Horses
20224806,Doing The Impossible,107,2,Career & Business,209443823,Doing-The-Impossible
19198182,Arts Council of Williamson County,84,1,Arts & Culture,193785123,Arts-Council-of-Williamson-County
25174197,Franklin Bible Study Meetup,48,2,Career & Business,209443823,Franklin-Bible-Study-Meetup
25090126,Photographic Artistry Workshop - Franklin,50,27,Photography,185068897,Photographic-Artistry-Workshop-Franklin
24924087,Franklin/Nashville Parental Alienation Support Meetup,9,33,Support,162878732,Franklin-Nashville-Parental-Alienation-Support-Meetup
23984060,Franklin Essential Oils,39,14,Health & Wellbeing,214983548,Franklin-Essential-Oils-Meetup
24568502,Movie Meet up at Big East Fork,50,1,Arts & Culture,222124728,Movie-Meet-up-at-Big-East-Fork
24553853,Franklin Natural Health Group,107,14,Health & Wellbeing,214983548,Franklin-Natural-Health-Group
24277119,Coed Social (late 20's & 30's),303,23,Outdoors & Adventure,141530952,Franklin-Dining-Out-Meetup
18602064,Center for Sustainable Stewardship,108,23,Outdoors & Adventure,89446912,Big-East-Fork-Center-for-Sustainable-Stewardship
23040833,Franklin Death Cafe,31,31,Socializing,190717209,Franklin-Death-Cafe
22881778,Franklin Kundalini Yoga Meetup,67,14,Health & Wellbeing,149212592,Franklin-Kundalini-Yoga-Meetup
18592827,"Big East Fork Yoga, Mind/Body, and Wellness",152,14,Health & Wellbeing,89446912,Big-East-Fork-Yoga-Mind-Body-and-Wellness
22437242,Franklin/Nashville Cool Family Meetup,99,25,Parents & Family,220056540,Franklin-Nashville-Cool-Family-Meetup
22222972,#Resist: Franklin,115,13,Movements & Politics,221183678,Resist-Franklin
21744883,Franklin Strategy Games Testing,50,11,Games,219103267,Franklin-Strategy-Games-Testing
21761849,Nashville Area Young Adults: Jesus,71,28,Religion & Beliefs,219206920,Franklin-Lets-start-a-20s-ministry
18468466,Big East Fork Hiking & Breakfast Club,411,23,Outdoors & Adventure,184844188,Big-East-Fork-Hiking-Breakfast-Club
21277425,All Things German Book Club,50,18,Book Clubs,56725922,All-Things-German-Book-Club
18392345,Southern Foragers Meetup,289,4,Community & Environment,57945482,Southern-Foragers-Meetup
20793609,Seniors Social Dance Night,39,31,Socializing,215194572,Seniors-Social-Dance-Night
17686062,Williamson County Ruby Meetup,80,34,Tech,161262782,Williamson-County-Ruby-Meetup
22156556,Mystic Mamas of Middle Tennessee,50,31,Socializing,157866772,Mystic-Mamas-of-Middle-Tennessee
25590123,Home Buyers of Rutherford,32,2,Career & Business,230684071,Home-Buyers-of-Rutherford
24811380,Marigolds Author Group + Travel Club for Christian Women 50+,10,1,Arts & Culture,13371408,Marigolds-Author-Group-Travel-Club-for-Christian-Women-50
23742545,Smyrna Yoga Zumba & Boot Camp Women Only,139,9,Fitness,226783032,Smyrna-Yoga-Zumba-Boot-Camp-Women-Only
20647425,ML/JP Dance Music Family,97,21,Music,173945092,ML-JP-Dance-Music-Family
22504351,Sumner County Shooters,32,32,Sports & Recreation,6141229,SumnerCountyShooters
21686664,Gallatin Makerspace,118,34,Tech,126066112,GallatinMakerspace
19494897,The Relationship Sounding Board,40,33,Support,186028004,The-Relationship-Sounding-Board
