member_id,group_id,weight
223716349,20336043,1
224584454,20336043,5
224685747,20336043,5
225307571,20336043,2
226903957,20336043,1
227377517,20336043,2
227808163,20336043,1
227943178,20336043,1
228001013,20336043,1
228205967,20336043,1
229042076,20336043,1
230104582,20336043,1
230524749,20336043,1
231633162,20336043,1
232306222,20336043,1
232588197,20336043,2
234419823,20336043,1
235550167,20336043,1
236764916,20336043,1
1575535,26079417,1
134794692,26079417,1
237624833,26079417,1
237625764,26079417,1
238162135,26079417,1
1575535,17820032,1
4353024,17820032,1
7806528,17820032,1
28302852,17820032,2
95314652,17820032,1
104576952,17820032,1
118480202,17820032,1
180305102,17820032,1
182497403,17820032,1
182827769,17820032,1
187258043,17820032,2
187276629,17820032,2
196834661,17820032,1
197646485,17820032,2
213946964,17820032,2
214871050,17820032,2
216367664,17820032,1
218938385,17820032,1
224683274,17820032,1
225413077,17820032,1
225868213,17820032,1
226118886,17820032,1
226306842,17820032,1
236303756,17820032,1
238489514,17820032,1
238508850,17820032,1
1673629,19680459,1
2213617,19680459,1
3484573,19680459,1
11428300,19680459,2
12803218,19680459,1
41233752,19680459,1
44248832,19680459,4
80142302,19680459,2
90131362,19680459,1
98933532,19680459,4
106513552,19680459,2
127219982,19680459,2
148201282,19680459,6
159239302,19680459,1
182520013,19680459,2
183489592,19680459,1
189479551,19680459,9
189502691,19680459,2
190047492,19680459,1
190475084,19680459,1
192877023,19680459,1
194027075,19680459,1
195145131,19680459,1
197492262,19680459,1
197601906,19680459,1
200328824,19680459,1
201134776,19680459,27
204618962,19680459,8
204738665,19680459,1
206394568,19680459,1
209022267,19680459,1
209156551,19680459,4
209941385,19680459,4
212942347,19680459,1
214251574,19680459,1
215001607,19680459,1
215083227,19680459,1
216191325,19680459,1
216309931,19680459,3
221678171,19680459,3
222542647,19680459,2
223654117,19680459,1
224320032,19680459,1
229093918,19680459,1
230388892,19680459,1
231703828,19680459,1
1720391,18571126,32
186264694,18571126,4
194158019,18571126,4
1720391,19266390,4
4128698,19266390,6
4700798,19266390,4
4973924,19266390,2
5790812,19266390,3
5965232,19266390,1
6042535,19266390,9
7631008,19266390,1
8243584,19266390,3
8295595,19266390,2
8698539,19266390,3
8973378,19266390,1
9090284,19266390,1
9455335,19266390,2
9708043,19266390,1
9845101,19266390,1
10568188,19266390,1
10575998,19266390,43
10595085,19266390,1
10627673,19266390,2
11303118,19266390,2
11444874,19266390,1
11559743,19266390,1
11721464,19266390,1
11759637,19266390,104
11778333,19266390,1
12206212,19266390,1
12266046,19266390,1
12463533,19266390,2
12476061,19266390,3
12766895,19266390,2
13018119,19266390,1
13020262,19266390,2
13196931,19266390,3
13710115,19266390,4
14117091,19266390,1
14285801,19266390,1
14631019,19266390,3
19085851,19266390,1
24641662,19266390,1
30687102,19266390,1
32501252,19266390,1
34161622,19266390,3
37647892,19266390,1
38019802,19266390,2
41236812,19266390,1
44837962,19266390,2
45738572,19266390,1
46486792,19266390,2
46546712,19266390,1
49293072,19266390,1
50678432,19266390,1
53452882,19266390,1
54613072,19266390,2
56997982,19266390,2
57398582,19266390,3
59475472,19266390,4
59643462,19266390,4
62630612,19266390,1
69351852,19266390,2
69613082,19266390,1
72948292,19266390,1
75681792,19266390,14
76365362,19266390,1
78436352,19266390,1
78829032,19266390,1
81282812,19266390,1
83309772,19266390,1
86724502,19266390,1
87419392,19266390,2
89650582,19266390,4
89695652,19266390,1
90693922,19266390,2
91686092,19266390,1
92043092,19266390,3
92822122,19266390,3
93500692,19266390,1
93699222,19266390,1
96712202,19266390,1
97363662,19266390,2
99885332,19266390,1
100221652,19266390,3
101443692,19266390,2
103361372,19266390,2
106207752,19266390,1
106245022,19266390,2
107436432,19266390,7
114264102,19266390,1
120124342,19266390,2
122193092,19266390,3
123140862,19266390,1
129001872,19266390,1
132789452,19266390,1
134073882,19266390,2
135777622,19266390,4
137821062,19266390,1
139123312,19266390,1
139428852,19266390,1
141188522,19266390,1
141658442,19266390,2
148719802,19266390,1
150144022,19266390,3
155833322,19266390,3
157031492,19266390,2
158511432,19266390,2
158765232,19266390,1
159114552,19266390,2
162769792,19266390,1
164229842,19266390,1
172136492,19266390,1
173642582,19266390,6
177002482,19266390,3
177315492,19266390,2
178109922,19266390,1
179364462,19266390,1
180878792,19266390,1
182359282,19266390,1
182556457,19266390,1
182997429,19266390,1
183299624,19266390,1
183327359,19266390,1
183381715,19266390,1
183585694,19266390,1
183686325,19266390,3
185129727,19266390,6
185225109,19266390,1
185302342,19266390,4
185352212,19266390,1
185613063,19266390,4
185874155,19266390,2
186579655,19266390,1
186712622,19266390,1
186774643,19266390,1
186987181,19266390,3
187213163,19266390,2
187254915,19266390,1
187452711,19266390,1
187533847,19266390,1
188093512,19266390,2
188181337,19266390,1
188416822,19266390,12
188530638,19266390,1
188830231,19266390,6
188968060,19266390,3
189449786,19266390,2
189569849,19266390,1
189606755,19266390,1
190039516,19266390,1
190178980,19266390,4
190444291,19266390,1
190564059,19266390,2
190973568,19266390,1
191098462,19266390,7
191240701,19266390,2
191319483,19266390,1
191602770,19266390,1
191895827,19266390,2
191943951,19266390,1
192345864,19266390,1
192741959,19266390,1
193563349,19266390,1
194057278,19266390,1
195799961,19266390,8
196834661,19266390,1
196861168,19266390,2
196898085,19266390,1
197357689,19266390,3
197487551,19266390,1
197575094,19266390,3
197585531,19266390,1
197616731,19266390,1
197627602,19266390,1
198014322,19266390,45
198016947,19266390,2
198017878,19266390,2
198390483,19266390,5
198425509,19266390,1
198639587,19266390,1
198664238,19266390,2
198716655,19266390,2
198725372,19266390,1
198817211,19266390,2
198836788,19266390,1
199170095,19266390,1
199209296,19266390,1
199368621,19266390,2
199466193,19266390,1
199838186,19266390,4
199949995,19266390,5
200612671,19266390,1
200722640,19266390,1
200772374,19266390,1
200773812,19266390,2
200846270,19266390,1
201104493,19266390,1
201127698,19266390,4
201534586,19266390,1
201647608,19266390,1
201697542,19266390,2
202087864,19266390,1
202105967,19266390,5
202621573,19266390,1
202865761,19266390,2
202971874,19266390,1
203244569,19266390,1
203281138,19266390,1
203825812,19266390,4
203857825,19266390,1
204503386,19266390,1
204597937,19266390,1
204795329,19266390,4
204876193,19266390,1
204878170,19266390,2
204927190,19266390,1
205015553,19266390,6
205274144,19266390,2
205779550,19266390,2
206166501,19266390,1
206198797,19266390,1
206280668,19266390,3
206523256,19266390,1
206654037,19266390,1
206660868,19266390,1
206676870,19266390,1
207319410,19266390,1
207538791,19266390,2
207599308,19266390,3
208279999,19266390,1
208440663,19266390,1
208518829,19266390,2
208813186,19266390,1
208941494,19266390,5
209380006,19266390,1
209414848,19266390,1
209883336,19266390,1
209960280,19266390,1
210013317,19266390,1
210384129,19266390,1
210578213,19266390,1
210686083,19266390,2
210704180,19266390,1
211010097,19266390,1
211173654,19266390,4
211364706,19266390,5
211843431,19266390,1
211889179,19266390,1
212026963,19266390,1
212403372,19266390,3
213415395,19266390,1
213475546,19266390,1
214354372,19266390,2
214465025,19266390,2
214709916,19266390,1
214776624,19266390,1
214801673,19266390,1
214873016,19266390,7
215167657,19266390,3
215282757,19266390,1
215291693,19266390,1
215293429,19266390,3
215349195,19266390,1
215666238,19266390,1
215913163,19266390,1
216082486,19266390,2
216357060,19266390,1
216399129,19266390,2
216672191,19266390,2
216844004,19266390,1
216896541,19266390,1
216911431,19266390,1
217069605,19266390,1
217135553,19266390,2
217249698,19266390,1
217409782,19266390,1
217409885,19266390,1
217429854,19266390,1
217751064,19266390,2
217896753,19266390,1
218371564,19266390,3
218877394,19266390,2
219096174,19266390,1
219105467,19266390,1
219559152,19266390,2
219619685,19266390,2
219698471,19266390,2
220154878,19266390,1
220624758,19266390,1
220768796,19266390,3
220780659,19266390,5
221036388,19266390,2
221047538,19266390,1
221077894,19266390,1
221181525,19266390,2
221184268,19266390,3
221585656,19266390,1
221931435,19266390,1
221933195,19266390,6
221960678,19266390,12
222025898,19266390,4
222113462,19266390,2
222150186,19266390,1
222292804,19266390,1
222483056,19266390,1
222606834,19266390,1
222657420,19266390,4
222828837,19266390,1
222930389,19266390,6
223008470,19266390,4
223031732,19266390,3
223039509,19266390,1
223054829,19266390,1
223449160,19266390,6
223453219,19266390,5
223946431,19266390,4
223946846,19266390,1
224093735,19266390,2
224134925,19266390,2
224139877,19266390,1
224311897,19266390,2
224506741,19266390,2
224701872,19266390,2
224761699,19266390,3
225423943,19266390,1
225522504,19266390,1
225644457,19266390,3
225670642,19266390,1
225704006,19266390,1
226041580,19266390,1
226068722,19266390,2
226769794,19266390,1
226951319,19266390,2
227025968,19266390,1
227263266,19266390,1
227268376,19266390,1
227291297,19266390,1
227911607,19266390,2
228261135,19266390,9
228533008,19266390,1
228683871,19266390,1
228757375,19266390,1
229030228,19266390,10
229240691,19266390,2
229303178,19266390,1
229309395,19266390,1
229351394,19266390,1
229637369,19266390,1
229698956,19266390,3
229717877,19266390,1
229828869,19266390,1
230010671,19266390,1
230165902,19266390,1
230166274,19266390,2
230546392,19266390,1
230572932,19266390,1
230665221,19266390,1
230684071,19266390,1
230754965,19266390,1
230755224,19266390,1
231189362,19266390,1
231316095,19266390,2
231599322,19266390,1
231834970,19266390,1
232125272,19266390,1
232303181,19266390,1
232524017,19266390,4
232549607,19266390,1
233001342,19266390,1
233011678,19266390,1
233062934,19266390,1
233090389,19266390,1
233093975,19266390,1
233277199,19266390,1
233746608,19266390,1
233754508,19266390,1
234031427,19266390,1
234032624,19266390,2
234183989,19266390,1
234213629,19266390,1
234578920,19266390,1
234843128,19266390,2
234847644,19266390,1
234954667,19266390,1
235155855,19266390,1
235342641,19266390,2
235354928,19266390,1
235355971,19266390,1
235396988,19266390,2
235572033,19266390,1
235804260,19266390,1
235911934,19266390,1
236166638,19266390,1
236237882,19266390,2
236396282,19266390,1
236496866,19266390,1
236505264,19266390,1
236693603,19266390,1
237242151,19266390,1
238740261,19266390,1
239187898,19266390,1
239706951,19266390,1
1720391,20586888,11
1738473,19828398,1
4278530,19828398,2
6259039,19828398,1
10270601,19828398,1
27465332,19828398,34
32809502,19828398,5
38067452,19828398,1
53668382,19828398,1
75873682,19828398,3
104483452,19828398,1
106814302,19828398,2
113032392,19828398,3
128850122,19828398,5
156342002,19828398,8
157814872,19828398,4
162289142,19828398,1
163386852,19828398,2
163683862,19828398,1
183856769,19828398,1
184067176,19828398,1
184870684,19828398,2
185974958,19828398,1
188228226,19828398,15
189225336,19828398,8
191305948,19828398,3
191314948,19828398,2
192623642,19828398,2
194031204,19828398,1
194180707,19828398,1
194728751,19828398,1
195529583,19828398,1
196075172,19828398,10
199104094,19828398,2
201489944,19828398,1
201665615,19828398,1
204143379,19828398,2
206024168,19828398,1
206588718,19828398,8
207044557,19828398,5
207059821,19828398,13
207895223,19828398,1
208418247,19828398,3
208437097,19828398,1
208624858,19828398,1
208647021,19828398,3
209662667,19828398,4
210281477,19828398,5
210760139,19828398,2
210856717,19828398,1
211597933,19828398,1
211774374,19828398,1
212067480,19828398,1
214647105,19828398,1
215533801,19828398,1
216128363,19828398,2
216773081,19828398,2
217280466,19828398,1
217452507,19828398,1
218287357,19828398,1
218552197,19828398,5
219129650,19828398,5
221197896,19828398,4
222955154,19828398,1
222981893,19828398,9
223967699,19828398,1
224584454,19828398,1
225913002,19828398,2
226139905,19828398,2
226718501,19828398,6
227165725,19828398,1
227281960,19828398,1
227420324,19828398,5
228478397,19828398,1
229717183,19828398,1
233083939,19828398,2
234205473,19828398,3
234419823,19828398,1
235159690,19828398,1
238751264,19828398,1
1781167,1457232,1
1927689,1457232,1
3468787,1457232,3
3614107,1457232,1
3699568,1457232,1
6860406,1457232,1
7515723,1457232,1
8206235,1457232,1
8468018,1457232,26
8617377,1457232,1
8877898,1457232,5
8939765,1457232,1
9635822,1457232,1
9728751,1457232,1
9880710,1457232,5
9883459,1457232,1
10575766,1457232,1
11149295,1457232,2
11191346,1457232,1
11428300,1457232,1
11563642,1457232,3
11672684,1457232,1
12134295,1457232,2
12584282,1457232,1
12753254,1457232,1
12786027,1457232,1
12853864,1457232,1
13356618,1457232,1
13612163,1457232,1
13655192,1457232,1
13968585,1457232,1
14131117,1457232,1
14159947,1457232,1
17876981,1457232,1
25529072,1457232,5
28608902,1457232,2
30688912,1457232,1
31921742,1457232,4
34423222,1457232,2
40749602,1457232,5
43478912,1457232,3
44432662,1457232,1
44956552,1457232,1
49647392,1457232,1
50117592,1457232,1
57433042,1457232,1
61262022,1457232,1
67884572,1457232,1
68121142,1457232,1
70403712,1457232,4
70986092,1457232,1
76695072,1457232,7
78778262,1457232,1
78896272,1457232,1
80009722,1457232,1
82762752,1457232,1
86790902,1457232,1
89987372,1457232,1
90231142,1457232,1
91081362,1457232,1
97038422,1457232,1
98195542,1457232,1
99924752,1457232,1
100065502,1457232,1
106001442,1457232,1
106513552,1457232,1
107126142,1457232,1
107498882,1457232,1
109089102,1457232,1
111802122,1457232,1
130158522,1457232,2
133280972,1457232,1
134057932,1457232,1
137789642,1457232,1
139124672,1457232,3
140103122,1457232,1
147055542,1457232,1
150147532,1457232,1
150352402,1457232,1
151910552,1457232,1
152338662,1457232,1
156086352,1457232,4
156464292,1457232,1
162591182,1457232,1
162699122,1457232,1
172322192,1457232,1
173467592,1457232,1
178676442,1457232,1
178982572,1457232,1
182770563,1457232,8
183103014,1457232,1
183448270,1457232,1
185049292,1457232,1
185075060,1457232,1
185554993,1457232,1
185758770,1457232,6
185841120,1457232,2
186016720,1457232,1
187052923,1457232,1
187118663,1457232,1
187533847,1457232,1
188049080,1457232,2
190026711,1457232,1
190064298,1457232,1
191550232,1457232,1
191666776,1457232,1
191784086,1457232,1
193149624,1457232,2
193206421,1457232,1
193658049,1457232,1
193849562,1457232,1
193978319,1457232,1
194256498,1457232,1
194408487,1457232,1
194698241,1457232,1
194875027,1457232,1
196827773,1457232,2
196829764,1457232,2
196940792,1457232,1
197154740,1457232,1
197157112,1457232,1
199016314,1457232,1
200179889,1457232,1
200548296,1457232,1
200859870,1457232,1
201085242,1457232,2
201217278,1457232,1
201823209,1457232,1
202458492,1457232,1
203471111,1457232,1
204399454,1457232,1
204791771,1457232,2
204836474,1457232,14
204886001,1457232,13
205230112,1457232,1
205576520,1457232,1
205798116,1457232,3
206055058,1457232,1
206850273,1457232,2
207185702,1457232,1
207345045,1457232,1
207559236,1457232,2
208756645,1457232,1
208841405,1457232,1
209682120,1457232,5
210010440,1457232,2
210318886,1457232,1
210930057,1457232,1
211716374,1457232,1
212726381,1457232,1
212801507,1457232,1
213036025,1457232,1
214892157,1457232,1
215533801,1457232,1
216319226,1457232,1
218572312,1457232,1
218827167,1457232,1
220451730,1457232,1
220768796,1457232,1
221514308,1457232,1
223814176,1457232,1
223823037,1457232,1
223867345,1457232,1
223952396,1457232,1
224309750,1457232,2
224380432,1457232,1
224977597,1457232,4
225241773,1457232,1
225707491,1457232,1
227708317,1457232,1
229624108,1457232,1
230246750,1457232,1
234868358,1457232,1
235477108,1457232,2
238120348,1457232,1
1808238,2556962,3
3977195,2556962,1
4319828,2556962,4
6841431,2556962,1
7955957,2556962,4
9056109,2556962,12
9842623,2556962,2
9954799,2556962,2
10101191,2556962,1
11013940,2556962,1
11229162,2556962,1
11459101,2556962,1
11578777,2556962,2
11751124,2556962,1
12231478,2556962,1
12757607,2556962,2
12781914,2556962,2
12794027,2556962,2
13010304,2556962,1
13418759,2556962,1
13659031,2556962,1
13720633,2556962,8
13847195,2556962,1
13991355,2556962,24
14370663,2556962,2
14401349,2556962,3
28292932,2556962,1
33842212,2556962,2
34633322,2556962,3
35399302,2556962,4
41163112,2556962,1
42657862,2556962,1
43086692,2556962,2
46687162,2556962,2
47580402,2556962,3
47771502,2556962,1
48312532,2556962,3
48975212,2556962,3
49724752,2556962,1
73575362,2556962,1
82204922,2556962,2
83794192,2556962,9
85504542,2556962,4
88375412,2556962,5
90839642,2556962,2
93754202,2556962,1
97051932,2556962,2
99684042,2556962,3
101929222,2556962,1
106555982,2556962,1
107802152,2556962,1
114024182,2556962,1
118299102,2556962,2
119132212,2556962,1
127914462,2556962,1
136992952,2556962,5
137764322,2556962,1
138673662,2556962,1
139988572,2556962,1
141758652,2556962,4
142916792,2556962,3
146022972,2556962,2
146146052,2556962,1
150601692,2556962,1
151795392,2556962,4
153787622,2556962,1
156873382,2556962,4
161091082,2556962,1
161600672,2556962,1
164218272,2556962,1
165572302,2556962,1
166160662,2556962,1
168277052,2556962,1
170598392,2556962,1
171446822,2556962,2
171478442,2556962,1
173246352,2556962,3
178447322,2556962,2
180012892,2556962,1
182642337,2556962,1
183233942,2556962,1
183447939,2556962,1
183893273,2556962,2
184892012,2556962,1
184937119,2556962,3
184995132,2556962,1
185213159,2556962,1
185762127,2556962,1
186255057,2556962,8
186802504,2556962,1
186808329,2556962,1
186873143,2556962,2
187009521,2556962,1
187177348,2556962,1
187374331,2556962,1
187667623,2556962,2
188156730,2556962,1
188192388,2556962,2
188386050,2556962,3
188897303,2556962,5
189100202,2556962,2
189426919,2556962,1
189466020,2556962,7
189752721,2556962,2
189845211,2556962,2
191455855,2556962,6
191725940,2556962,2
191976311,2556962,2
192606571,2556962,1
193881605,2556962,3
194626544,2556962,7
195191996,2556962,1
196267339,2556962,2
197141184,2556962,2
197711389,2556962,5
199456791,2556962,7
199674622,2556962,1
200094740,2556962,2
200552637,2556962,5
200973601,2556962,1
201032199,2556962,3
202187991,2556962,1
202280511,2556962,6
202429868,2556962,1
202429906,2556962,1
202517271,2556962,1
203023830,2556962,2
203293533,2556962,4
203530940,2556962,1
203874423,2556962,5
203971708,2556962,2
204035835,2556962,1
204126049,2556962,1
205927244,2556962,1
206103621,2556962,7
207808346,2556962,2
208254247,2556962,1
209424153,2556962,1
209746924,2556962,2
210064509,2556962,4
211205486,2556962,4
211494884,2556962,2
211859233,2556962,5
213024339,2556962,1
213662064,2556962,1
214188545,2556962,1
214198163,2556962,1
215083573,2556962,3
215285118,2556962,2
216324344,2556962,1
216715772,2556962,1
218099469,2556962,1
219124624,2556962,1
219442744,2556962,1
220651131,2556962,1
221410405,2556962,1
222688854,2556962,1
223051203,2556962,1
223613646,2556962,2
224392133,2556962,1
225022249,2556962,2
226211271,2556962,2
227258729,2556962,1
228159881,2556962,1
228477380,2556962,1
228519523,2556962,1
229376208,2556962,3
229627744,2556962,4
230463413,2556962,1
230686251,2556962,1
230798730,2556962,1
231141440,2556962,1
231318525,2556962,3
231612360,2556962,2
231834990,2556962,3
231836701,2556962,1
232573168,2556962,1
232864603,2556962,2
232982794,2556962,1
233131375,2556962,3
233138365,2556962,1
233420401,2556962,1
233636031,2556962,1
233659294,2556962,1
233844191,2556962,1
234136853,2556962,2
234321236,2556962,2
236831600,2556962,1
239358810,2556962,1
1813015,18779992,1
1920154,18779992,1
2040789,18779992,1
4169858,18779992,2
5014248,18779992,1
5367027,18779992,1
6303396,18779992,1
6384580,18779992,2
7534345,18779992,1
7768516,18779992,2
7981818,18779992,2
9358849,18779992,2
11804293,18779992,1
11872972,18779992,1
13214587,18779992,1
14044727,18779992,1
14948701,18779992,2
15446041,18779992,2
30145882,18779992,2
32247622,18779992,1
37850382,18779992,1
39856372,18779992,1
40570712,18779992,1
42767962,18779992,1
53121132,18779992,2
58983922,18779992,4
60195472,18779992,2
60802462,18779992,3
62088352,18779992,1
63282212,18779992,1
71912792,18779992,1
76688702,18779992,1
76743532,18779992,4
82545112,18779992,3
82589262,18779992,1
83328422,18779992,1
85557392,18779992,3
86402252,18779992,2
87420672,18779992,1
89808812,18779992,2
89861182,18779992,1
96862182,18779992,1
102863442,18779992,1
106415802,18779992,1
108490052,18779992,1
119887392,18779992,2
120681332,18779992,2
120761882,18779992,2
121334792,18779992,2
126066112,18779992,1
127144472,18779992,1
132559112,18779992,1
132625412,18779992,1
132642242,18779992,1
135113782,18779992,2
154297762,18779992,1
161054102,18779992,1
161055882,18779992,1
161262782,18779992,1
163173352,18779992,1
163409802,18779992,1
164436472,18779992,1
170786152,18779992,1
173556522,18779992,1
175300482,18779992,1
176366962,18779992,1
178113422,18779992,1
180588862,18779992,1
181103802,18779992,3
182072982,18779992,1
182753398,18779992,2
184185824,18779992,1
184268293,18779992,4
184335022,18779992,1
184413641,18779992,1
184547023,18779992,1
184829557,18779992,1
185194718,18779992,1
185785631,18779992,3
185902150,18779992,1
186063228,18779992,1
186161661,18779992,1
186176645,18779992,1
186256670,18779992,4
186654478,18779992,1
187002184,18779992,1
189876805,18779992,1
189900217,18779992,3
190004053,18779992,1
190363122,18779992,2
190557229,18779992,2
190834875,18779992,1
191148175,18779992,2
191153176,18779992,2
191623599,18779992,3
191977215,18779992,1
191998409,18779992,2
192120020,18779992,4
192489759,18779992,1
192542264,18779992,1
193562859,18779992,1
193758164,18779992,1
194099532,18779992,1
194219253,18779992,1
194438225,18779992,1
194631761,18779992,2
194684339,18779992,1
195010536,18779992,1
195136851,18779992,1
195150281,18779992,1
195161271,18779992,1
195285548,18779992,1
195371955,18779992,1
195665672,18779992,1
196302856,18779992,1
196304395,18779992,1
196307588,18779992,3
196309128,18779992,3
196311668,18779992,1
196348356,18779992,2
196356296,18779992,1
196358087,18779992,1
199006923,18779992,1
199238890,18779992,1
199396025,18779992,1
199491442,18779992,1
199492078,18779992,1
200243267,18779992,1
200791784,18779992,1
201680292,18779992,1
201759245,18779992,1
202028316,18779992,1
202794531,18779992,2
202807497,18779992,1
203232124,18779992,1
203244569,18779992,1
203477635,18779992,1
204700330,18779992,1
204891834,18779992,2
204906987,18779992,1
204960806,18779992,1
205726022,18779992,1
206347820,18779992,1
206674826,18779992,2
210195771,18779992,1
210429287,18779992,1
217856665,18779992,1
230257448,18779992,1
1813015,23353167,1
2606806,23353167,2
2896514,23353167,3
4983053,23353167,1
5900662,23353167,2
7768516,23353167,1
7981818,23353167,1
8111102,23353167,1
9852711,23353167,1
10560415,23353167,1
10853675,23353167,1
13817898,23353167,1
19147021,23353167,1
23540031,23353167,1
30123762,23353167,1
47572122,23353167,1
57907252,23353167,1
60195472,23353167,1
62050212,23353167,1
63392582,23353167,1
82203572,23353167,1
82968792,23353167,4
93465462,23353167,2
100449852,23353167,3
101312342,23353167,1
101608842,23353167,1
103279362,23353167,2
105960092,23353167,1
123370602,23353167,4
126309962,23353167,1
129222822,23353167,3
132968302,23353167,1
153676732,23353167,1
155888802,23353167,1
169241162,23353167,2
170786152,23353167,1
173858412,23353167,1
182630845,23353167,1
184019319,23353167,1
184251699,23353167,1
184352575,23353167,1
187277518,23353167,2
188147962,23353167,1
189973217,23353167,1
193050180,23353167,1
200842069,23353167,2
201446209,23353167,1
206240756,23353167,1
206347820,23353167,2
207103295,23353167,1
208425479,23353167,1
210195771,23353167,1
210204698,23353167,1
211585840,23353167,1
214761951,23353167,1
216750774,23353167,1
217160398,23353167,1
217562544,23353167,1
217856665,23353167,2
218193785,23353167,1
219181828,23353167,1
220614626,23353167,1
222153711,23353167,1
223095985,23353167,1
223337423,23353167,1
223738717,23353167,1
225120700,23353167,2
225546676,23353167,1
227603137,23353167,1
227631390,23353167,1
228198627,23353167,2
228805897,23353167,1
229104299,23353167,1
229218111,23353167,1
229359167,23353167,1
229914179,23353167,1
231295323,23353167,1
231305181,23353167,1
233733127,23353167,1
1836291,24748157,1
5615516,24748157,2
7642860,24748157,1
7908284,24748157,1
12977589,24748157,1
13133092,24748157,1
230736743,24748157,7
234577232,24748157,1
1888674,1443992,1
10177659,1443992,1
11334666,1443992,2
11695722,1443992,2
37016152,1443992,1
185266203,1443992,1
1889955,1576921,2
2849169,1576921,1
3251618,1576921,1
6141229,1576921,1
6392136,1576921,2
7090859,1576921,3
7286646,1576921,1
7410932,1576921,2
7895045,1576921,2
7908284,1576921,2
7979701,1576921,1
8491309,1576921,1
9087166,1576921,2
9099804,1576921,5
9157977,1576921,3
9162605,1576921,4
10322475,1576921,1
10432021,1576921,4
10816904,1576921,1
11114354,1576921,3
11462026,1576921,2
11529922,1576921,2
11957566,1576921,2
12040211,1576921,1
12047933,1576921,1
12098992,1576921,7
12714191,1576921,4
13371408,1576921,1
13381219,1576921,22
13888998,1576921,1
14564721,1576921,1
16170091,1576921,2
20238391,1576921,2
34526012,1576921,3
45178062,1576921,1
47118982,1576921,1
49956112,1576921,7
58781242,1576921,2
63214592,1576921,2
63268142,1576921,1
69865242,1576921,1
74011552,1576921,1
74272472,1576921,2
81069462,1576921,3
81448272,1576921,3
81924252,1576921,4
82284732,1576921,5
90231142,1576921,1
93093072,1576921,1
104336952,1576921,1
105529142,1576921,2
111802122,1576921,1
121080112,1576921,6
133355872,1576921,1
140517542,1576921,2
148683552,1576921,1
151526702,1576921,1
152563002,1576921,1
157450392,1576921,1
161789332,1576921,3
183500270,1576921,1
184338593,1576921,1
192512131,1576921,1
195051217,1576921,7
195301232,1576921,3
195652209,1576921,1
195898518,1576921,1
196197172,1576921,1
199455296,1576921,1
203201181,1576921,2
206925975,1576921,4
207583772,1576921,7
210577623,1576921,2
212355057,1576921,1
212640488,1576921,3
217771472,1576921,1
219926524,1576921,1
222739109,1576921,1
223707825,1576921,1
223826766,1576921,2
1913887,15552112,6
3949436,15552112,1
5900662,15552112,2
7898365,15552112,4
8516762,15552112,1
8925798,15552112,1
9003361,15552112,1
9280797,15552112,6
9370815,15552112,1
9415032,15552112,1
10129166,15552112,4
10270601,15552112,2
10444739,15552112,1
10758349,15552112,1
11436326,15552112,2
12082840,15552112,1
12665790,15552112,1
14247202,15552112,1
14307382,15552112,1
14367073,15552112,1
22062221,15552112,1
62106992,15552112,1
65510262,15552112,1
66609162,15552112,2
76722082,15552112,1
81951732,15552112,1
89446912,15552112,4
89861182,15552112,1
106178752,15552112,3
118234452,15552112,1
120303082,15552112,1
128117352,15552112,1
134837522,15552112,6
146326152,15552112,34
154445832,15552112,2
155278822,15552112,1
155705432,15552112,7
155958632,15552112,1
156443612,15552112,3
159119602,15552112,1
171029112,15552112,1
171064762,15552112,1
182687753,15552112,11
183677379,15552112,10
183690679,15552112,2
183702940,15552112,1
184844188,15552112,4
185424897,15552112,1
185458689,15552112,1
186237672,15552112,1
189610548,15552112,1
190026711,15552112,1
191331106,15552112,1
194634196,15552112,2
197405466,15552112,3
198388420,15552112,1
198713566,15552112,1
199275808,15552112,1
199398584,15552112,1
204241915,15552112,1
207093714,15552112,1
208548524,15552112,21
210131587,15552112,1
211246741,15552112,1
214224356,15552112,1
214288417,15552112,2
215313984,15552112,1
216365137,15552112,3
216620710,15552112,1
216892447,15552112,3
217594704,15552112,1
218054797,15552112,2
219698471,15552112,1
220624758,15552112,1
221165913,15552112,1
221191725,15552112,9
221755997,15552112,4
222682584,15552112,1
223348295,15552112,1
223678307,15552112,1
223781591,15552112,9
224449342,15552112,3
225874796,15552112,1
225901215,15552112,1
227406989,15552112,9
228869429,15552112,1
231317976,15552112,2
232851741,15552112,5
233305642,15552112,3
233434024,15552112,3
233511550,15552112,1
234214118,15552112,2
235418261,15552112,2
236314344,15552112,1
1913887,22130047,1
5212354,22130047,4
5275339,22130047,1
7756161,22130047,1
9912639,22130047,1
10161376,22130047,1
10266159,22130047,1
10708256,22130047,2
11579085,22130047,1
29864142,22130047,2
30739502,22130047,1
34583172,22130047,1
38505422,22130047,1
41124132,22130047,2
45178062,22130047,1
55687892,22130047,2
58008952,22130047,1
70636672,22130047,54
83714812,22130047,1
92849712,22130047,1
113133562,22130047,1
150150032,22130047,4
151814322,22130047,1
156961272,22130047,1
158535972,22130047,43
183929737,22130047,1
191256234,22130047,1
191319483,22130047,1
194617630,22130047,2
195839475,22130047,72
197436526,22130047,3
197786219,22130047,6
199212558,22130047,1
201593459,22130047,2
210133063,22130047,1
218406311,22130047,1
218779859,22130047,1
220903339,22130047,1
221073007,22130047,2
221251811,22130047,2
